specimenAgingtime;specimenAgingT;specimenCreepStress;specimenMaterialStateName;specimen_ID;tEMProcess;transmissionElectronMicroscope;manufacturerSeries;tEMManufacturer;calibrationFactor;dFImage_ID;precipitateGeometryMeasurement;particleNumber;particleArea;weightedXPositionCentralPoint;weightedYPositionCentralPoint;perimeter;elipseFitMajorAxis;elipseFitMinorAxis;particleRadius_nm;labDFImage_ID;softwareAgent;;;
0;0;0;T61;T61_1;tEMProcess_92;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_92;T61_1_1_92;1325;541.267;1190.594;151.338;54.054;31.21;3.0805216250;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_93;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_93;T61_1_1_93;69;447.746;1171.92;30.042;9.871;8.901;0.7029765987;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_94;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_94;T61_1_1_94;350;51.58;1190.271;69.012;23.49;18.971;1.5832530921;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_95;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_95;T61_1_1_95;89;1091.612;1188.185;37.213;12.795;8.857;0.7983830829;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_96;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_96;T61_1_1_96;1139;1354.228;1206.428;130.569;46.195;31.393;2.8561314060;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_97;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_97;T61_1_1_97;296;444.064;1213.389;64.184;20.963;17.978;1.4560026930;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_98;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_98;T61_1_1_98;565;1605.996;1215.408;93.74;32.319;22.259;2.0115949960;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_99;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_99;T61_1_1_99;387;294.42;1231.474;72.77;25.373;19.42;1.6648373296;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_100;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_100;T61_1_1_100;387;1818.084;1238.203;74.426;26.751;18.42;1.6648373296;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_101;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_101;T61_1_1_101;163;116.764;1242.021;46.87;15.368;13.505;1.0804635614;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_102;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_102;T61_1_1_102;217;1250.915;1245.44;54.77;18.301;15.097;1.2466547314;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_103;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_103;T61_1_1_103;1227;918.964;1258.466;131.782;46.149;33.852;2.9644122829;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_104;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_104;T61_1_1_104;79;1658.449;1250.677;33.456;10.639;9.455;0.7521940060;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_105;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_105;T61_1_1_105;408;1211.429;1261.419;76.426;27.536;18.865;1.7094106456;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_106;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_106;T61_1_1_106;2038;1974.707;1328.162;188.894;65.3;39.737;3.8204842404;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_107;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_107;T61_1_1_107;8986;1535.031;1373.089;380.676;112.388;101.802;8.0223116580;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_108;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_108;T61_1_1_108;775;1925.416;1343.665;107.64;39.081;25.249;2.3559559929;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_109;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_109;T61_1_1_109;363;701.665;1352.012;70.184;22.824;20.25;1.6123882893;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_110;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_110;T61_1_1_110;3505;1365.889;1379.295;235.238;68.832;64.835;5.0102608115;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_111;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_111;T61_1_1_111;149;391.742;1378.654;44.284;13.866;13.682;1.0330217294;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_112;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_112;T61_1_1_112;369;1273.966;1392.213;73.598;24.402;19.254;1.6256591986;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_113;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_113;T61_1_1_113;499;1217.847;1427.37;83.255;29.207;21.753;1.8904560950;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_114;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_114;T61_1_1_114;342;1034.883;1431.123;67.598;21.759;20.012;1.5650541761;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_115;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_115;T61_1_1_115;727;508.279;1446.206;100.569;32.725;28.286;2.2818312741;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_116;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_116;T61_1_1_116;376;1852.896;1445.468;72.184;24.55;19.501;1.6410062880;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_117;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_117;T61_1_1_117;6327;1642.98;1489.489;310.049;97.987;82.213;6.7315525418;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_118;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_118;T61_1_1_118;87;853.638;1469.408;39.698;12.963;8.545;0.7893615155;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_119;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_119;T61_1_1_119;580;478.052;1484.06;88.912;30.96;23.852;2.0381226692;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_120;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_120;T61_1_1_120;157;103.869;1500.85;46.284;14.942;13.379;1.0603912829;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_121;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_121;T61_1_1_121;603;422.857;1509.331;91.154;30.552;25.13;2.0781408472;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_122;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_122;T61_1_1_122;722;1241.634;1519.496;99.154;32.041;28.691;2.2739709983;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_123;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_123;T61_1_1_123;541;586.544;1519.415;86.669;28.422;24.236;1.9684072469;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_124;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_124;T61_1_1_124;177;124.195;1527.421;48.87;15.64;14.41;1.1259081320;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_125;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_125;T61_1_1_125;114;279.807;1539.658;39.799;13.467;10.778;0.9035844499;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_126;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_126;T61_1_1_126;2342;1314.137;1605.9;184.409;55.991;53.257;4.0955267613;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_127;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_127;T61_1_1_127;1455;2013.264;1599.91;142.267;43.511;42.577;3.2281062403;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_128;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_128;T61_1_1_128;102;134.706;1591.882;36.042;11.96;10.859;0.8547053228;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_129;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_129;T61_1_1_129;242;278.574;1596.38;57.113;19.13;16.107;1.3165095253;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_130;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_130;T61_1_1_130;66;946.288;1593.061;29.213;10.591;7.934;0.6875246766;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_131;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_131;T61_1_1_131;1252;967.218;1622.578;162.995;46.968;33.94;2.9944598000;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_132;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_132;T61_1_1_132;524;1924.885;1622.878;84.669;27.985;23.841;1.9372334805;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_133;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_133;T61_1_1_133;551;741.642;1636.172;87.497;28.851;24.317;1.9865162506;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_134;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_134;T61_1_1_134;157;66.048;1651.003;45.698;14.391;13.89;1.0603912829;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_135;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_135;T61_1_1_135;2470;1682.223;1676.617;209.137;65.337;48.134;4.2059567193;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_136;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_136;T61_1_1_136;863;1206.101;1666.15;110.225;37.452;29.339;2.4861179005;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_137;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_137;T61_1_1_137;141;684.16;1680.543;43.698;14.526;12.359;1.0049070175;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_138;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_138;T61_1_1_138;385;578.96;1692.562;72.426;23.023;21.292;1.6605298519;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_139;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_139;T61_1_1_139;1245;391.278;1722.136;131.782;43.447;36.485;2.9860769727;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_140;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_140;T61_1_1_140;204;1949;1736.417;52.284;17.869;14.536;1.2087358593;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_141;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_141;T61_1_1_141;389;282.248;1745.906;72.184;23.538;21.043;1.6691336911;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_142;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_142;T61_1_1_142;209;211.816;1746.309;52.527;17.162;15.506;1.2234591288;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_143;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_143;T61_1_1_143;146;550.075;1797.281;45.113;15.395;12.075;1.0225693014;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_144;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_144;T61_1_1_144;376;1418.287;1805.245;72.669;25.972;18.433;1.6410062880;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_145;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_145;T61_1_1_145;492;1480.994;1826.283;84.083;26.079;24.02;1.8771495519;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_146;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_146;T61_1_1_146;717;531.51;1856.998;98.912;33.504;27.248;2.2660834581;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_147;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_147;T61_1_1_147;613;1718.133;1863.356;92.326;31.064;25.125;2.0953016740;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_148;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_148;T61_1_1_148;75;1044.153;1866.927;31.799;10.655;8.962;0.7329037679;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_149;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_149;T61_1_1_149;5499;1602.065;1909.599;289.907;104.122;67.244;6.2756423132;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_150;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_150;T61_1_1_150;502;1054.827;1905.239;82.669;25.601;24.967;1.8961303131;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_151;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_151;T61_1_1_151;132;1978.061;1919.402;42.042;13.872;12.116;0.9723067222;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_152;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_152;T61_1_1_152;3829;874.93;1958.7;237.421;75.893;64.239;5.2367158095;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_153;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_1;precipitateGeometryMeasurementProcess_153;T61_1_1_153;393;293.996;1986.775;75.255;27.605;18.127;1.6776934072;L_T61_1_1;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_154;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_154;T61_1_2_1;246;1451.252;54.138;58.284;21.663;14.459;1.3273451774;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_155;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_155;T61_1_2_2;187;675.687;73.061;50.284;17.023;13.987;1.1572764778;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_156;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_156;T61_1_2_3;450;1197.893;140.22;79.841;29.064;19.713;1.7952402618;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_157;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_157;T61_1_2_4;3178;1700.124;191.581;211.865;70.562;57.345;4.7708226137;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_158;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_158;T61_1_2_5;291;696.153;192.589;75.598;27.643;13.404;1.4436529984;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_159;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_159;T61_1_2_6;4810;754.747;241.859;263.179;86.429;70.86;5.8693344965;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_160;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_160;T61_1_2_7;834;1182.388;220.57;108.468;37.737;28.139;2.4439895692;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_161;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_161;T61_1_2_8;151;169.308;243.613;44.284;15.704;12.243;1.0399316508;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_162;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_162;T61_1_2_9;6177;1795.809;298.034;324.434;120.467;65.286;6.6512783551;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_163;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_163;T61_1_2_10;649;301.528;313.844;93.74;30.272;27.297;2.1559499329;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_164;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_164;T61_1_2_11;535;1554.623;321.795;86.326;28.203;24.153;1.9574614313;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_165;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_165;T61_1_2_12;340;222.353;329.494;67.598;21.544;20.093;1.5604712844;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_166;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_166;T61_1_2_13;1794;1150.496;348.075;160.51;51.05;44.744;3.5844913943;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_167;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_167;T61_1_2_14;354;775.497;374.415;69.355;23.057;19.548;1.5922745503;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_168;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_168;T61_1_2_15;52;1259.288;380.385;26.385;8.568;7.727;0.6102643418;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_169;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_169;T61_1_2_16;734;643.474;393.86;100.569;32.543;28.717;2.2927903895;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_170;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_170;T61_1_2_17;246;595.069;446.52;56.527;18.34;17.078;1.3273451774;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_171;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_171;T61_1_2_18;810;987.205;456.015;106.669;36.796;28.028;2.4085675568;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_172;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_172;T61_1_2_19;4155;1171.597;534.191;251.12;84.475;62.626;5.4550889530;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_173;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_173;T61_1_2_20;1190;1513.148;514.929;128.953;40.163;37.725;2.9193744540;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_174;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_174;T61_1_2_21;338;891.639;513.899;67.598;21.986;19.574;1.5558748936;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_175;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_175;T61_1_2_22;552;1406.572;519.444;90.326;30.788;22.828;1.9883180798;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_176;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_176;T61_1_2_23;3818;1891.978;539.884;231.522;76.263;63.743;5.2291883474;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_177;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_177;T61_1_2_24;73;431.377;530.021;30.385;10.103;9.2;0.7230656872;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_178;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_178;T61_1_2_25;516;921.804;559.855;85.255;29.698;22.122;1.9223885608;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_179;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_179;T61_1_2_26;204;130.569;563.373;52.284;18.61;13.957;1.2087358593;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_180;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_180;T61_1_2_27;1004;1639.967;615.441;116.811;38.948;32.822;2.6815332049;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_181;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_181;T61_1_2_28;88;875.307;654.943;34.627;12.029;9.315;0.7938851143;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_182;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_182;T61_1_2_29;229;1896.168;665.627;55.113;18.447;15.806;1.2806606454;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_183;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_183;T61_1_2_30;2262;1143.815;686.053;187.095;60.169;47.866;4.0249697710;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_184;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_184;T61_1_2_31;202;1647.946;676.168;53.941;19.974;12.877;1.2027960894;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_185;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_185;T61_1_2_32;600;1705.288;696.615;92.326;29.88;25.567;2.0729648968;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_186;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_186;T61_1_2_33;7033;520.588;746.11;333.362;108.164;82.788;7.0971932596;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_187;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_187;T61_1_2_34;2110;382.8;734.313;175.137;61.104;43.967;3.8873849625;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_188;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_188;T61_1_2_35;438;1999.071;719.114;76.426;26.413;21.114;1.7711419842;L_T61_1_2;ImageJ;;;
0;0;0;T61;T61_1;tEMProcess_189;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;T61_1_2;precipitateGeometryMeasurementProcess_189;T61_1_2_36;221;1764.83;738.179;53.941;17.935;15.689;1.2580921703;L_T61_1_2;ImageJ;;;
